,Q2,Q3,Q4,rawData
141,746,NaN,NaN,NaN
142,770,NaN,NaN,NaN
143,752,NaN,NaN,NaN
144,1433,NaN,NaN,NaN
145,772,NaN,NaN,NaN
146,694,NaN,NaN,NaN
147,883,NaN,NaN,NaN
148,1364,NaN,NaN,NaN
149,677,NaN,NaN,NaN
150,658,NaN,NaN,NaN
151,776,NaN,NaN,NaN
152,1394,NaN,NaN,NaN
153,740,NaN,NaN,NaN
154,786,NaN,NaN,NaN
155,783,NaN,NaN,NaN
156,1447,NaN,NaN,NaN
157,732,NaN,NaN,NaN
158,778,NaN,NaN,NaN
159,844,NaN,NaN,NaN
160,1495,NaN,NaN,NaN
161,737,NaN,NaN,NaN
162,789,NaN,NaN,NaN
163,768,NaN,NaN,NaN
164,1413,NaN,NaN,NaN
165,746,NaN,NaN,NaN
166,685,NaN,NaN,NaN
167,843,NaN,NaN,NaN
168,1394,NaN,NaN,NaN
169,809,NaN,NaN,NaN
170,690,NaN,NaN,NaN
171,821,NaN,NaN,NaN
172,1461,NaN,NaN,NaN
173,774,NaN,NaN,NaN
174,723,NaN,NaN,NaN
175,867,NaN,NaN,NaN
176,1465,NaN,NaN,NaN
177,728,NaN,NaN,NaN
178,759,NaN,NaN,NaN
179,760,NaN,NaN,NaN
180,1500,NaN,NaN,NaN
181,765,NaN,NaN,NaN
182,622,NaN,NaN,NaN
183,887,NaN,NaN,NaN
184,1503,NaN,NaN,NaN
185,775,NaN,NaN,NaN
186,709,NaN,NaN,NaN
187,869,NaN,NaN,NaN
188,1591,NaN,NaN,NaN
189,771,NaN,NaN,NaN
190,763,NaN,NaN,NaN
191,809,NaN,NaN,NaN
192,1643,NaN,NaN,NaN
193,919,NaN,NaN,NaN
194,738,NaN,NaN,NaN
195,905,NaN,NaN,NaN
196,1540,NaN,NaN,NaN
197,858,NaN,NaN,NaN
198,640,NaN,NaN,NaN
199,876,NaN,NaN,NaN
200,1570,NaN,NaN,NaN
201,834,NaN,NaN,NaN
202,717,NaN,NaN,NaN
203,870,NaN,NaN,NaN
204,1671,NaN,NaN,NaN
205,749,NaN,NaN,NaN
206,777,NaN,NaN,NaN
207,793,NaN,NaN,NaN
208,1646,NaN,NaN,NaN
209,680,NaN,NaN,NaN
210,739,NaN,NaN,NaN
211,810,NaN,NaN,NaN
212,1670,NaN,NaN,NaN
213,778,NaN,NaN,NaN
214,758,NaN,NaN,NaN
215,801,NaN,NaN,NaN
216,1711,NaN,NaN,NaN
217,900,NaN,NaN,NaN
218,707,NaN,NaN,NaN
219,785,NaN,NaN,NaN
220,1777,NaN,NaN,NaN
221,773,NaN,NaN,NaN
222,783,NaN,NaN,NaN
223,887,NaN,NaN,NaN
224,1789,NaN,NaN,NaN
225,947,NaN,NaN,NaN
226,833,NaN,NaN,NaN
227,865,NaN,NaN,NaN
228,1751,NaN,NaN,NaN
229,841,NaN,NaN,NaN
230,719,NaN,NaN,NaN
231,898,NaN,NaN,NaN
232,1748,NaN,NaN,NaN
233,850,NaN,NaN,NaN
234,789,NaN,NaN,NaN
235,799,NaN,NaN,NaN
236,1865,NaN,NaN,NaN
237,833,NaN,NaN,NaN
238,690,NaN,NaN,NaN
239,924,NaN,NaN,NaN
240,1901,NaN,NaN,NaN
241,867,NaN,NaN,NaN
242,654,NaN,NaN,NaN
243,834,NaN,NaN,NaN
244,1923,NaN,NaN,NaN
245,869,NaN,NaN,NaN
246,765,NaN,NaN,NaN
247,829,NaN,NaN,NaN
248,1980,NaN,NaN,NaN
249,882,NaN,NaN,NaN
250,755,NaN,NaN,NaN
251,849,NaN,NaN,NaN
252,1963,NaN,NaN,NaN
253,913,NaN,NaN,NaN
254,811,NaN,NaN,NaN
255,908,NaN,NaN,NaN
256,2121,NaN,NaN,NaN
257,847,NaN,NaN,NaN
258,677,NaN,NaN,NaN
259,951,NaN,NaN,NaN
260,1968,NaN,NaN,NaN
261,903,NaN,NaN,NaN
262,724,NaN,NaN,NaN
263,832,NaN,NaN,NaN
264,2003,NaN,NaN,NaN
265,952,NaN,NaN,NaN
266,705,NaN,NaN,NaN
267,837,NaN,NaN,NaN
268,2048,NaN,NaN,NaN
269,998,NaN,NaN,NaN
270,683,NaN,NaN,NaN
271,931,NaN,NaN,NaN
272,2083,NaN,NaN,NaN
273,890,NaN,NaN,NaN
274,727,NaN,NaN,NaN
275,993,NaN,NaN,NaN
276,2084,NaN,NaN,NaN
277,920,NaN,NaN,NaN
278,808,NaN,NaN,NaN
279,855,NaN,NaN,NaN
280,2105,NaN,NaN,NaN
281,966,NaN,NaN,NaN
282,702,NaN,NaN,NaN
283,1026,NaN,NaN,NaN
284,2148,NaN,NaN,NaN
285,949,NaN,NaN,NaN
286,818,NaN,NaN,NaN
287,876,NaN,NaN,NaN
288,2265,NaN,NaN,NaN
289,971,NaN,NaN,NaN
290,700,NaN,NaN,NaN
291,998,NaN,NaN,NaN
292,2197,NaN,NaN,NaN
293,886,NaN,NaN,NaN
294,805,NaN,NaN,NaN
295,875,NaN,NaN,NaN
296,2182,NaN,NaN,NaN
297,1014,NaN,NaN,NaN
298,719,NaN,NaN,NaN
299,991,NaN,NaN,NaN
300,2268,NaN,NaN,NaN
301,982,NaN,NaN,NaN
302,733,NaN,NaN,NaN
303,1015,NaN,NaN,NaN
304,2306,NaN,NaN,NaN
305,866,NaN,NaN,NaN
306,794,NaN,NaN,NaN
307,883,NaN,NaN,NaN
308,2323,NaN,NaN,NaN
309,887,NaN,NaN,NaN
310,797,NaN,NaN,NaN
311,946,NaN,NaN,NaN
312,2407,NaN,NaN,NaN
313,947,NaN,NaN,NaN
314,819,NaN,NaN,NaN
315,895,NaN,NaN,NaN
316,2298,NaN,NaN,NaN
317,976,NaN,NaN,NaN
318,734,NaN,NaN,NaN
319,1026,NaN,NaN,NaN
320,2326,NaN,NaN,NaN
321,997,NaN,NaN,NaN
322,685,NaN,NaN,NaN
323,907,NaN,NaN,NaN
324,2500,NaN,NaN,NaN
325,896,NaN,NaN,NaN
326,839,NaN,NaN,NaN
327,919,NaN,NaN,NaN
328,2529,NaN,NaN,NaN
329,928,NaN,NaN,NaN
330,823,NaN,NaN,NaN
331,1043,NaN,NaN,NaN
332,2431,NaN,NaN,NaN
333,1031,NaN,NaN,NaN
334,679,NaN,NaN,NaN
335,1053,NaN,NaN,NaN
336,2507,NaN,NaN,NaN
337,1056,NaN,NaN,NaN
338,878,NaN,NaN,NaN
339,980,NaN,NaN,NaN
340,2529,NaN,NaN,NaN
341,880,NaN,NaN,NaN
342,820,NaN,NaN,NaN
343,921,NaN,NaN,NaN
344,2589,NaN,NaN,NaN
345,921,NaN,NaN,NaN
346,817,NaN,NaN,NaN
347,938,NaN,NaN,NaN
348,2598,NaN,NaN,NaN
349,996,NaN,NaN,NaN
350,711,NaN,NaN,NaN
351,1052,NaN,NaN,NaN
352,2527,NaN,NaN,NaN
353,1055,NaN,NaN,NaN
354,837,NaN,NaN,NaN
355,976,NaN,NaN,NaN
356,2649,NaN,NaN,NaN
357,1004,NaN,NaN,NaN
358,833,NaN,NaN,NaN
359,1072,NaN,NaN,NaN
360,2595,NaN,NaN,NaN
361,1057,NaN,NaN,NaN
362,922,NaN,NaN,NaN
363,1009,NaN,NaN,NaN
364,2771,NaN,NaN,NaN
365,1074,NaN,NaN,NaN
366,802,NaN,NaN,NaN
367,947,NaN,NaN,NaN
368,2630,NaN,NaN,NaN
369,1095,NaN,NaN,NaN
370,836,NaN,NaN,NaN
371,1113,NaN,NaN,NaN
372,2670,NaN,NaN,NaN
373,1040,NaN,NaN,NaN
374,840,NaN,NaN,NaN
375,959,NaN,NaN,NaN
376,2838,NaN,NaN,NaN
377,945,NaN,NaN,NaN
378,719,NaN,NaN,NaN
379,1071,NaN,NaN,NaN
380,2707,NaN,NaN,NaN
381,1062,NaN,NaN,NaN
382,866,NaN,NaN,NaN
383,1058,NaN,NaN,NaN
384,2778,NaN,NaN,NaN
385,1028,NaN,NaN,NaN
386,847,NaN,NaN,NaN
387,1141,NaN,NaN,NaN
388,2872,NaN,NaN,NaN
389,1104,NaN,NaN,NaN
390,677,NaN,NaN,NaN
391,1107,NaN,NaN,NaN
392,2798,NaN,NaN,NaN
393,1085,NaN,NaN,NaN
394,685,NaN,NaN,NaN
395,1078,NaN,NaN,NaN
396,2844,NaN,NaN,NaN
397,1006,NaN,NaN,NaN
398,827,NaN,NaN,NaN
399,970,NaN,NaN,NaN
400,2986,NaN,NaN,NaN
401,1046,NaN,NaN,NaN
402,830,NaN,NaN,NaN
403,1121,NaN,NaN,NaN
404,2886,NaN,NaN,NaN
405,1071,NaN,NaN,NaN
406,722,NaN,NaN,NaN
407,1126,NaN,NaN,NaN
408,2943,NaN,NaN,NaN
409,1174,NaN,NaN,NaN
410,944,NaN,NaN,NaN
411,1039,NaN,NaN,NaN
412,3132,NaN,NaN,NaN
413,1162,NaN,NaN,NaN
414,731,NaN,NaN,NaN
415,1134,NaN,NaN,NaN
416,2985,NaN,NaN,NaN
417,1133,NaN,NaN,NaN
418,839,NaN,NaN,NaN
419,1024,NaN,NaN,NaN
420,3143,NaN,NaN,NaN
421,1056,NaN,NaN,NaN
422,845,NaN,NaN,NaN
423,1169,NaN,NaN,NaN
424,3086,NaN,NaN,NaN
425,1152,NaN,NaN,NaN
426,839,NaN,NaN,NaN
427,1002,NaN,NaN,NaN
428,3226,NaN,NaN,NaN
429,1139,NaN,NaN,NaN
430,833,NaN,NaN,NaN
431,1028,NaN,NaN,NaN
432,3234,NaN,NaN,NaN
433,1182,NaN,NaN,NaN
434,781,NaN,NaN,NaN
435,1019,NaN,NaN,NaN
436,3255,NaN,NaN,NaN
437,1086,NaN,NaN,NaN
438,874,NaN,NaN,NaN
439,1141,NaN,NaN,NaN
440,3211,NaN,NaN,NaN
441,1146,NaN,NaN,NaN
442,852,NaN,NaN,NaN
443,1150,NaN,NaN,NaN
444,3232,NaN,NaN,NaN
445,1040,NaN,NaN,NaN
446,852,NaN,NaN,NaN
447,1048,NaN,NaN,NaN
448,3392,NaN,NaN,NaN
449,1192,NaN,NaN,NaN
450,872,NaN,NaN,NaN
451,1192,NaN,NaN,NaN
452,3569,NaN,NaN,NaN
453,1175,NaN,NaN,NaN
454,936,NaN,NaN,NaN
455,1095,NaN,NaN,NaN
456,3470,NaN,NaN,NaN
457,1181,NaN,NaN,NaN
458,885,NaN,NaN,NaN
459,1198,NaN,NaN,NaN
460,3546,NaN,NaN,NaN
461,1154,NaN,NaN,NaN
462,877,NaN,NaN,NaN
463,1052,NaN,NaN,NaN
464,3650,NaN,NaN,NaN
465,1142,NaN,NaN,NaN
466,850,NaN,NaN,NaN
467,1233,NaN,NaN,NaN
468,3656,NaN,NaN,NaN
469,1191,NaN,NaN,NaN
470,890,NaN,NaN,NaN
471,1203,NaN,NaN,NaN
472,3595,NaN,NaN,NaN
473,1137,NaN,NaN,NaN
474,766,NaN,NaN,NaN
475,1140,NaN,NaN,NaN
476,3778,NaN,NaN,NaN
477,1261,NaN,NaN,NaN
478,822,NaN,NaN,NaN
479,1091,NaN,NaN,NaN
480,3677,NaN,NaN,NaN
481,1145,NaN,NaN,NaN
482,856,NaN,NaN,NaN
483,1200,NaN,NaN,NaN
484,3632,NaN,NaN,NaN
485,1241,NaN,NaN,NaN
486,904,NaN,NaN,NaN
487,1244,NaN,NaN,NaN
488,3725,NaN,NaN,NaN
489,1183,NaN,NaN,NaN
490,836,NaN,NaN,NaN
491,1242,NaN,NaN,NaN
492,3760,NaN,NaN,NaN
493,1156,NaN,NaN,NaN
494,750,NaN,NaN,NaN
495,1313,NaN,NaN,NaN
496,3803,NaN,NaN,NaN
